stable_sample_id,project_accession,sample_basis,sample_evidence_status,sample_identity_resolution,archive_native_sample_id,paper_native_sample_label,supplementary_table_sample_label,sample_lineage_path,sample_lineage_locator,inclusion_status,species_latin_name,species_common_name,source_family,source_release,record_modality,review_strength,provenance_quality,publication,paper_doi,paper_url,supplementary_source,site_label,political_entity,latitude,longitude,latitude_text,longitude_text,coordinate_confidence,chronology_text,chronology_strength,chronology_normalization_status,chronology_provenance_path,chronology_provenance_locator,chronology_conflict_note,time_start_bp,time_end_bp,time_mean_bp,dating_basis,inclusion_note
equus_caballus:sample:prjeb31613:cgg_1_019262,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019262,Chartres_GVA4_1917,Chartres_GVA4_1917,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row100,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Chartres, boulevard de la Courtille",France,48.442396,1.494154,48.442396000000002,1.494154,exact,1917 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row100,Sample-owned chronology disagrees with the project-level chronology interval.,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019267,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019267,Chartres_GVA9_1917,Chartres_GVA9_1917,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row113,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Chartres, boulevard de la Courtille",France,48.442396,1.494154,48.442396000000002,1.494154,exact,1917 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row113,Sample-owned chronology disagrees with the project-level chronology interval.,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019284,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019284,Chartres_GVA26_1917,Chartres_GVA26_1917,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row96,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Chartres, boulevard de la Courtille",France,48.442396,1.494154,48.442396000000002,1.494154,exact,1917 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row96,Sample-owned chronology disagrees with the project-level chronology interval.,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019286,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019286,Chartres_GVA28_1917,Chartres_GVA28_1917,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row97,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Chartres, boulevard de la Courtille",France,48.442396,1.494154,48.442396000000002,1.494154,exact,1917 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row97,Sample-owned chronology disagrees with the project-level chronology interval.,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019294,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019294,Chartres_GVA36_1917,Chartres_GVA36_1917,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row98,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Chartres, boulevard de la Courtille",France,48.442396,1.494154,48.442396000000002,1.494154,exact,1917 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row98,Sample-owned chronology disagrees with the project-level chronology interval.,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019301,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019301,Chartres_GVA43_1917,Chartres_GVA43_1917,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row101,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Chartres, boulevard de la Courtille",France,48.442396,1.494154,48.442396000000002,1.494154,exact,1917 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row101,Sample-owned chronology disagrees with the project-level chronology interval.,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019305,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019305,Chartres_GVA47_1917,Chartres_GVA47_1917,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row102,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Chartres, boulevard de la Courtille",France,48.442396,1.494154,48.442396000000002,1.494154,exact,1917 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row102,Sample-owned chronology disagrees with the project-level chronology interval.,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019306,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019306,Chartres_GVA48_1917,Chartres_GVA48_1917,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row103,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Chartres, boulevard de la Courtille",France,48.442396,1.494154,48.442396000000002,1.494154,exact,1917 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row103,Sample-owned chronology disagrees with the project-level chronology interval.,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019311,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019311,Chartres_GVA53_1917,Chartres_GVA53_1917,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row104,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Chartres, boulevard de la Courtille",France,48.442396,1.494154,48.442396000000002,1.494154,exact,1917 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row104,Sample-owned chronology disagrees with the project-level chronology interval.,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019314,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019314,Chartres_GVA56_1917,Chartres_GVA56_1917,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row105,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Chartres, boulevard de la Courtille",France,48.442396,1.494154,48.442396000000002,1.494154,exact,1917 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row105,Sample-owned chronology disagrees with the project-level chronology interval.,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019318,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019318,Chartres_GVA60_1917,Chartres_GVA60_1917,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row106,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Chartres, boulevard de la Courtille",France,48.442396,1.494154,48.442396000000002,1.494154,exact,1917 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row106,Sample-owned chronology disagrees with the project-level chronology interval.,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019333,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019333,Chartres_GVA75_1917,Chartres_GVA75_1917,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row110,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Chartres, boulevard de la Courtille",France,48.442396,1.494154,48.442396000000002,1.494154,exact,1917 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row110,Sample-owned chronology disagrees with the project-level chronology interval.,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019339,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019339,Chartres_GVA81_1917,Chartres_GVA81_1917,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row112,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Chartres, boulevard de la Courtille",France,48.442396,1.494154,48.442396000000002,1.494154,exact,1917 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row112,Sample-owned chronology disagrees with the project-level chronology interval.,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019369,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019369,Chartres_GVA111_1917,Chartres_GVA111_1917,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row92,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Chartres, boulevard de la Courtille",France,48.442396,1.494154,48.442396000000002,1.494154,exact,1917 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row92,Sample-owned chronology disagrees with the project-level chronology interval.,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019370,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019370,Chartres_GVA112_1917,Chartres_GVA112_1917,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row93,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Chartres, boulevard de la Courtille",France,48.442396,1.494154,48.442396000000002,1.494154,exact,1917 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row93,Sample-owned chronology disagrees with the project-level chronology interval.,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019373,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019373,Chartres_GVA115_1917,Chartres_GVA115_1917,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row94,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Chartres, boulevard de la Courtille",France,48.442396,1.494154,48.442396000000002,1.494154,exact,1917 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row94,Sample-owned chronology disagrees with the project-level chronology interval.,1917,1917,1917,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019380,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019380,Beauvais_GVA122_417,Beauvais_GVA122_417,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row27,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Beauvais, la Maladrerie Saint-Lazare",France,49.415371,2.101307,49.415371,2.1013069999999998,exact,317-517 BP,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row27,Sample-owned chronology disagrees with the project-level chronology interval.,317,517,417,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
